6501,乌鲁木齐市,2,65
6502,克拉玛依市,2,65
6521,吐鲁番地区,2,65
6522,哈密地区,2,65
6523,昌吉,2,65
6527,博尔塔拉,2,65
6528,巴音郭楞,2,65
6529,阿克苏地区,2,65
6530,克孜勒,2,65
6531,喀什地区,2,65
6532,和田地区,2,65
6540,伊犁,2,65
6542,塔城地区,2,65
6543,阿勒泰地区,2,65
6590,自治区直辖县级行政单位,2,65
71,台湾省,1,0
7101,台北市,2,71
7102,高雄市,2,71
7103,基隆市,2,71
7104,台中市,2,71
7105,台南市,2,71
7106,新竹市,2,71
7107,嘉义市,2,71
7108,台北县,2,71
7109,宜兰县,2,71
7110,新竹县,2,71
7111,桃园县,2,71
7112,苗栗县,2,71
7113,台中县,2,71
7114,彰化县,2,71
7115,南投县,2,71
7116,嘉义县,2,71
7117,云林县,2,71
7118,台南县,2,71
7119,高雄县,2,71
7120,屏东县,2,71
7121,台东县,2,71
7122,花莲县,2,71
7123,澎湖县,2,71
81,香港,1,0
8101,中西区,2,81
8102,东区,2,81
8103,九龙城区,2,81
8104,观塘区,2,81
8105,南区,2,81
8106,深水区,2,81
8107,湾仔区,2,81
8108,黄大仙区,2,81
8109,油尖旺区,2,81
8110,离岛区,2,81
8111,葵青区,2,81
8112,北区,2,81
8113,西贡区,2,81
8114,沙田区,2,81
8115,屯门区,2,81
8116,大埔区,2,81
8117,荃湾区,2,81
8118,元朗区,2,81
82,澳门,1,0
8201,花地玛堂区,2,82
8202,圣安多尼堂区,2,82
8203,大堂区,2,82
8204,望德堂区,2,82
8205,风顺堂区,2,82
8206,嘉模堂区,2,82
8207,圣方济各堂区,2,82
130102,长安区,3,1301
130103,桥东区,3,1301
130104,桥西区,3,1301
130105,新华区,3,1301
130107,井陉矿区,3,1301
130108,裕华区,3,1301
130121,井陉县,3,1301
130123,正定县,3,1301
130124,栾城县,3,1301
130125,行唐县,3,1301
130126,灵寿县,3,1301
130127,高邑县,3,1301
130128,深泽县,3,1301
130129,赞皇县,3,1301
130130,无极县,3,1301
130131,平山县,3,1301
130132,元氏县,3,1301
130133,赵县,3,1301
130181,辛集市,3,1301
130182,藁城市,3,1301
130183,晋州市,3,1301
130184,新乐市,3,1301
130185,鹿泉市,3,1301
130202,路南区,3,1302
130203,路北区,3,1302
130204,古冶区,3,1302
130205,开平区,3,1302
130207,丰南区,3,1302
130208,丰润区,3,1302
130223,滦县,3,1302
130224,滦南县,3,1302
130225,乐亭县,3,1302
130227,迁西县,3,1302
130229,玉田县,3,1302
130230,唐海县,3,1302
130281,遵化市,3,1302
130283,迁安市,3,1302
130302,海港区,3,1303
130303,山海关区,3,1303
130304,北戴河区,3,1303
130321,青龙县,3,1303
130322,昌黎县,3,1303
130323,抚宁县,3,1303
130324,卢龙县,3,1303
130402,邯山区,3,1304
130403,丛台区,3,1304
130404,复兴区,3,1304
130406,峰峰矿区,3,1304
130421,邯郸县,3,1304
130423,临漳县,3,1304
130424,成安县,3,1304
130425,大名县,3,1304
130426,涉县,3,1304
130427,磁县,3,1304
130428,肥乡县,3,1304
130429,永年县,3,1304
130430,邱县,3,1304
130431,鸡泽县,3,1304
130432,广平县,3,1304
130433,馆陶县,3,1304
130434,魏县,3,1304
130435,曲周县,3,1304
130481,武安市,3,1304
130502,桥东区,3,1305
130503,桥西区,3,1305
130521,邢台县,3,1305
130522,临城县,3,1305
130523,内丘县,3,1305
130524,柏乡县,3,1305
130525,隆尧县,3,1305
130526,任县,3,1305
130527,南和县,3,1305
130528,宁晋县,3,1305
130529,巨鹿县,3,1305
130530,新河县,3,1305
130531,广宗县,3,1305
130532,平乡县,3,1305
130533,威县,3,1305
130534,清河县,3,1305
130535,临西县,3,1305
130581,南宫市,3,1305
130582,沙河市,3,1305
130602,新市区,3,1306
130603,北市区,3,1306
130604,南市区,3,1306
130621,满城县,3,1306
130622,清苑县,3,1306
130623,涞水县,3,1306
130624,阜平县,3,1306
130625,徐水县,3,1306
130626,定兴县,3,1306
130627,唐县,3,1306
130628,高阳县,3,1306
130629,容城县,3,1306
130630,涞源县,3,1306
130631,望都县,3,1306
130632,安新县,3,1306
130633,易县,3,1306
130634,曲阳县,3,1306
130635,蠡县,3,1306
130636,顺平县,3,1306
130637,博野县,3,1306
130638,雄县,3,1306
130681,涿州市,3,1306
130682,定州市,3,1306
130683,安国市,3,1306
130684,高碑店市,3,1306
130702,桥东区,3,1307
130703,桥西区,3,1307
130705,宣化区,3,1307
130706,下花园区,3,1307
130721,宣化县,3,1307
130722,张北县,3,1307
130723,康保县,3,1307
130724,沽源县,3,1307
130725,尚义县,3,1307
130726,蔚县,3,1307
130727,阳原县,3,1307
130728,怀安县,3,1307
130729,万全县,3,1307
130730,怀来县,3,1307
130731,涿鹿县,3,1307
130732,赤城县,3,1307
130733,崇礼县,3,1307
130802,双桥区,3,1308
130803,双滦区,3,1308
130804,鹰手营子矿区,3,1308
130821,承德县,3,1308
130822,兴隆县,3,1308
130823,平泉县,3,1308
130824,滦平县,3,1308
130825,隆化县,3,1308
130826,丰宁县,3,1308
130827,宽城县,3,1308
130828,围场县,3,1308
130902,新华区,3,1309
130903,运河区,3,1309
130921,沧县,3,1309
130922,青县,3,1309
130923,东光县,3,1309
130924,海兴县,3,1309
130925,盐山县,3,1309
130926,肃宁县,3,1309
130927,南皮县,3,1309
130928,吴桥县,3,1309
130929,献县,3,1309
130930,孟村县,3,1309
130981,泊头市,3,1309
130982,任丘市,3,1309
130983,黄骅市,3,1309
130984,河间市,3,1309
131002,安次区,3,1310
131003,广阳区,3,1310
131022,固安县,3,1310
131023,永清县,3,1310
131024,香河县,3,1310
131025,大城县,3,1310
131026,文安县,3,1310
131028,大厂县,3,1310
131081,霸州市,3,1310
131082,三河市,3,1310
131102,桃城区,3,1311
131121,枣强县,3,1311
131122,武邑县,3,1311
131123,武强县,3,1311
131124,饶阳县,3,1311
131125,安平县,3,1311
131126,故城县,3,1311
131127,景县,3,1311
131128,阜城县,3,1311
131181,冀州市,3,1311
131182,深州市,3,1311
140105,小店区,3,1401
140106,迎泽区,3,1401
140107,杏花岭区,3,1401
140108,尖草坪区,3,1401
140109,万柏林区,3,1401
140110,晋源区,3,1401
140121,清徐县,3,1401
140122,阳曲县,3,1401
140123,娄烦县,3,1401
140181,古交市,3,1401
140105,小店区,3,1401
140106,迎泽区,3,1401
140107,杏花岭区,3,1401
140108,尖草坪区,3,1401
140109,万柏林区,3,1401
140110,晋源区,3,1401
140121,清徐县,3,1401
140122,阳曲县,3,1401
140123,娄烦县,3,1401
140181,古交市,3,1401
